"Pass","Start S1","End S1","Start S2","End S2","Start S3","End S3",
118600,-6448.73,-3361.48,-2277.78,-2086.88,-1567.93,-1277.24,
118700,-4114.65,-3928.45,-2482.84,-2016.69,-1682.19,-1176.74,
118800,-4285.07,-3791.71,-3563.3,-1877.88,-1886.56,-988.169,
118900,-4168.71,-3687.66,-2749.88,-2074.79,-1611.69,-1288.62,
119000,-4293.03,-3829.47,-2570.81,-2570.22,-1673.93,-685.541,
119100,-4184.68,-3844.57,-3787.75,-1755.83,-1612.33,-1390.45,
119200,-4829.85,-3655.31,-3198.21,-2175.08,-1613.12,-1288.24,
119300,-4105.19,-3241.91,-2386.73,-2175.27,-1843.92,-1303.74,
119400,-4213.63,-3767.81,-3848.32,-1312.83,-1584.04,-1183.3,
119500,-6418.28,-1290.4,-3335.17,-2049.67,-1654.04,-1067.69,
119600,-4277.55,-3692.04,-3927.53,120.73,-1684.74,-1140.64,
119700,-4487.5,-3321.93,-2372.63,-1617.92,-1590.69,-1386.92,
119800,-4150.82,-3308.75,-2038.13,-1864.13,-1568.26,-1282.36,
119900,-4427.69,-3319.44,-3152.25,-2129.24,-1665.33,-1351.99,
120000,-4177.1,-3481.52,-2437.48,-876.375,-1604.28,-1147.68,
120100,-4113.77,-3867.43,-3428.79,-1778.89,-1943.54,-1294.25,
120200,-4490.74,-3397.28,-2698.67,-1709.27,-1629.03,-1307.99,
120300,-4234.48,-3854.46,-2286.16,-1177.73,-1665.03,-1298.78,
120400,-4632.66,-3734.59,-3040.03,-2390.45,-1735.35,-1312.62,
120500,-4447.76,-3346.85,-2226.38,-1898.58,-2274.97,-1282.4,
120600,-4514.62,-3465.27,-2464.11,1983.53,-1783.54,-1289.05,
120700,-4078.72,-3777.24,-2483.55,-2304.76,-1746.35,-1146.26,
120800,-4658.43,-3472.19,-2879.39,-1631.96,-1691.55,-1324.97,
120900,-4873.54,-3379.82,-2666.86,-2091.14,-2682.68,-765.125,
121000,-4900.62,-3763.05,-2299.78,-1971.55,-1646.04,-1371.81,
121100,-5467.83,-1950.34,-3710.18,-1874.51,-1617.89,-1385.97,
121200,-4116.14,-3684.4,-2136.65,-1140.31,-1904.27,-1052.91,
121300,-4179.23,-3769.66,-2772.38,-2194.69,-1666.73,-1368.52,
121400,-4299.37,-3821.3,-3745.77,-2082.35,-1698.96,-1266.42,
121500,-4107.83,-3753.56,-2697.72,-2349.84,-1655.85,-1339.05,
121600,-4108.73,-3724.22,-5262.19,1848.52,-1896.88,-1202.12,
121700,-4616.16,-3379.57,-2228.91,-1690.21,-1701.32,-1377.23,
121800,-4324.4,-3314.59,-5241.99,-1346.24,-1628.04,-1192.97,
121900,-3997.52,-3655.06,-4291.64,-639.961,-1902.14,-1313.38,
122000,-4183.99,-3126.26,-2759.31,-2755.54,-1671.28,-1293.58,
122100,-4426.52,-3706.33,-2375.6,-1858.46,-1864.35,-1391.11,
122200,-4205.77,-3809.51,-3474.84,-1156.48,-1722.39,-1252.01,
122300,-4135.73,-3718.19,-6294.36,305.512,-1581.47,-1069.19,
122400,-4223.59,-3749.92,-2704.53,-1544.1,-1702.37,-1306.07,
122500,-4008.17,-3823.43,-3923.44,1645.61,-1684.15,-1273.08,
122600,-5032.22,-3748.52,-2432.68,-1856.57,-1599.5,-1315.13,
122700,-4540.15,-3884.67,-2804.07,-1223.01,-1693.84,-1118.51,
122800,-4239.86,-3340.01,-2395.22,-1990.68,-1697.33,-1175.65,
122900,-4468.26,-3382.59,-6439.09,-1680.82,-1827.79,-1204.9,
123000,-6111.84,-2593.22,-2198.33,-1872.39,-1688.27,-1332.38,
123100,-4296.7,-3165.82,-1951.75,-857.229,-1814.93,-1208.62,
123200,-4181.23,-3544.76,-2409.12,65.3212,-1697.16,-1253.48,
123300,-4068.21,-3050.15,-2112.14,-1458.41,-1674.52,-1361.14,
123400,-4134.55,-3847.92,-5026.02,1452.58,-1957.86,-1188.98,
123500,-3996.19,-3825.12,-3811.39,-140.897,-1646.43,-1230.55,
123600,-4244.41,-3725.57,-2822.56,-2218.28,-1922.54,-1306.5,
123700,-4074.54,-3632.49,-2978.3,-2018.43,-1634.32,-1244.92,
123800,-4340.12,-3650.94,-3104.13,-2244.23,-1596.47,-1332.17,
123900,-4001.26,-3769.71,-2728.59,-1997.76,-1579.28,-1165.76,
124000,-4354.4,-3350.56,-2210.08,-1315.95,-1620.92,-1318.62,
124100,-4010.38,-3952.27,-3379.13,-1480.32,-1648.81,-1209.23,
124200,-4225.51,-3953.37,-2510.58,-706.152,-2091.22,-1283.63,
124300,-4079.47,-3593.35,-3301.06,472.469,-2131.83,-1320.14,
124400,-4107.27,-3825.91,-2645.38,-2292.87,-2047.67,-865.192,
124500,-4123.09,-3897.63,-2287.71,-2160.54,-1975.07,-1210.11,
124600,-4201.4,-3791.12,-2610.19,-2156.21,-1699.32,-1383.66,
124700,-4298.2,-3570.41,-2693.83,-2255.32,-1612.79,-1427.42,
124800,-4219.98,-3602.73,-6193.93,-925.737,-1665.15,-1249.2,
124900,-4259.59,-3797.12,-2551.91,-1677.14,-1684.85,-1122.24,
125000,-4874.73,-3554,-2625.66,-1602.28,-1606.96,-1357.11,
125100,-4552.23,-3751.7,-2975.35,218.281,-1610.85,-1331.53,
125200,-4507.57,-3738.99,-6562.08,741.65,-1632.53,-1183.1,
125300,-4388.22,-3311.72,-3703.28,-1249.86,-1599.53,-1377.18,
125400,-5276.57,-2404.98,-3047.61,-1896.07,-1579.51,-1285.73,
125500,-4202.88,-3281.7,-2459.55,897.239,-1775.44,-1390.29,
125600,-5194.48,-3632.58,-2542.14,-2122.63,-1673.72,-1298.99,
125700,-4616.29,-3563.65,-2559.77,-641.78,-1789.45,-1350.01,
125800,-4069.25,-3498.25,-2383.44,-2064.9,-1945.28,-1270.71,
125900,-4241.57,-3774.2,-2426.47,-1928.92,-1706.49,-1225.07,
126000,-4216.55,-3748.25,-2125.34,-1772.97,-1653.65,-1226.77,
126100,-4118.03,-3929.8,-2386.98,-2369.93,-1645.08,-1329.7,
126200,-4067.88,-3893.02,-6004.48,1420.1,-1715.5,-1323.41,
126300,-4277.18,-3713.95,-2687.56,-1257.74,-1662.87,-1245.61,
126400,-4372.97,-3716.39,-6159.83,1172.54,-1644.5,-1303.89,
126500,-4167.42,-3810.06,-2433.85,-2406.52,-1688.33,-1397.43,
126600,-4140.53,-3921.83,-3277.61,-1445.68,-1674.59,-1132.45,
126700,-4516.3,-3880.48,-2414.27,-1937.69,-1658.45,-1276.92,
126800,-4098.03,-3754.39,-5112.07,-232.306,-1666.01,-1088.86,
126900,-4192.61,-3602.62,-2804.08,-2161.85,-1584.79,-1277.36,
127000,-4279.54,-3663.74,-4580.19,-1404.84,-1586.47,-1272.7,
127100,-5469.69,-1294,-2498.22,-1907.99,-1654.27,-1298.35,
127200,-4195.37,-3761.97,-2222.18,-2149.44,-1958.76,-888.022,
127300,-4231.28,-3780.08,-2484.3,-1985.14,-1594.69,-1354.64,
127400,-4371.91,-3468.61,-2688.5,-2401.29,-1588.85,-1385.8,
127500,-4619.27,-3785.8,-6414.81,-899.965,-1723.86,-1339.18,
127600,-4172.3,-3763.5,-2200.2,-1212.4,-1638.99,-1173.05,
127700,-4211.05,-3905.33,-2174.06,-2105.33,-1566.96,-1351.77,
127800,-4073.48,-3701.23,-2436.14,-2180.73,-1723.88,-1268.72,
127900,-4328.69,-3463.55,-2609.19,-2175.94,-1670.48,-1252.71,
128000,-4281.79,-3210.17,-4170.17,-559.703,-1633.12,-1398.35,
128100,-4000.78,-3567.12,-2381.26,-1891.48,-1680.66,-1360.15,
128200,-4050.79,-3865.88,-3126.27,-1162.53,-1577.01,-1305.68,
128300,-4214.54,-3787.28,-3362.3,-2223.72,-1548.34,-1304.43,
128400,-4190.84,-3415.94,-2864.36,-1943.46,-1739.8,-1303.64,
128500,-4417.62,-3882.01,-2708.86,-1827.6,-1706.58,-1059.96,
128600,-4113.32,-3818.81,-2034.42,-1249.39,-1649.78,-1116.46,
128700,-4592.39,-3648.95,-6203.4,1979.27,-1791.5,-1250.31,
128800,-4591.89,-3493.58,-2478.01,-1813.81,-1732.98,-1059.42,
128900,-4383.44,-1671.12,-2556,-2282,-1661.3,-1221.88,
129000,-4357.8,-3584.94,-3566.26,-297.225,-1757.33,-1043.04,
129100,-4568.37,-3413.34,-4815.28,-563.728,-1586.3,-1365.79,
129200,-4272.77,-2875.65,-2646.79,-2615.34,-1584.27,-1365.52,
129300,-4261.6,-3881.26,-2395.8,-2131.95,-1572.23,-1401.1,
129400,-6140.85,-2606.2,-2975.4,-1682.04,-1768.4,-1327.41,
129500,-4135.5,-3780.52,-2930.71,-1686.22,-1721.3,-1265.68,
129600,-4559.24,-3511,-6495.42,777.085,-2125.79,-1185.86,
129700,-6133.64,-1688.85,-3111.93,-1223.64,-1808.92,-1259.59,
129800,-4162.92,-3856.32,-3553.81,-1895.63,-1913.1,-1320.2,
129900,-4652.71,-3421.37,-3657.44,1001.17,-1690.86,-1177.94,
130000,-4133.44,-3790.55,-3016.27,-1794.07,-1869.86,-1264.87,
130100,-4021.76,-3853.56,-2551.35,-2401.67,-1882.04,-1065.32,
130200,-4499.19,-3608.69,-2504.58,-2281.66,-1638.04,-1325.13,
130300,-3989.31,-3429.87,-2962.22,-2065.07,-1796.07,-1357.37,
130400,-4262.26,-2005.22,-5297.37,583.811,-1729.38,-1374.74,
130500,-4183.02,-3841.05,-2228.03,-1817.91,-1686.09,-1388.64,
130600,-4451.95,-3820.53,-2290.91,-2205.9,-1574.69,-1322.08,
130700,-4143.07,-3529.41,-2209.47,-1517.71,-1652.33,-1383.42,
130800,-4085.66,-3932.87,-3197.29,-1578.34,-2410.41,-1144.84,
130900,-4289.45,-3662.28,-2240.78,-1423.21,-1672.77,-1324.95,
131000,-4289.01,-3640.49,-6152.18,-148.704,-1758.76,-1258.3,
131100,-4662.05,-2872.84,-2076.52,-1720.72,-1791.69,-1163.56,
131200,-4250.12,-3752.51,-3003.31,-2153.86,-1690.48,-1285.94,
131300,-4341.07,-3664.43,-2373.76,-2113.95,-1849.16,-1343,
131400,-4204.61,-3643.32,-2840.82,-1253.61,-1647.2,-1201.05,
131500,-4023.27,-3518.23,-2239.39,-2237.64,-1996.15,-1243.69,
131600,-4399.73,-3761.8,-2534.57,-1746.26,-1698.58,-1331.55,
131700,-4197.02,-3762.04,-4425.66,-1350.47,-1757.14,-1326.65,
131800,-5431.09,-1322.95,-6528.87,1994.09,-1702.85,-1276.6,
131900,-4125.55,-3845.76,-4022.99,-119.904,-1631.94,-1363.7,
132000,-4808.59,-3283.8,-2952.34,-2766.91,-1565.03,-1404.23,
132100,-4095.24,-3780.97,-2259.02,-1282.12,-1833.41,-1309.61,
132200,-4169.42,-3704.96,-3227.19,-665.701,-1616.57,-1097.25,
132300,-4233.43,-3802.82,-2410.82,-2032.63,-1621.7,-1296.46,
132400,-5057.45,-2173.78,-3646.26,-256.531,-1583.6,-1354.05,
132500,-4056.85,-3870.32,-2487.74,-2473.71,-1656.24,-1188.46,
132600,-4061.59,-3796.63,-2487.83,-2106.51,-1688.14,-1272.89,
132700,-4260.9,-3774.1,-2512.74,-1985.18,-1788.59,-1102.97,
132800,-4122.75,-3473.43,-2695.12,-1839.38,-1724.75,-748.214,
132900,-4170.08,-3833.68,-2532.86,-1253.53,-1658.18,-1359.97,
133000,-4224.87,-3373.49,-3285.18,-2343.18,-1693.82,-1284.93,
133100,-4262.31,-3834.77,-2832.98,-2415.59,-1830.34,-1273.61,
133200,-4012.35,-3853.29,-3081.28,-2050.52,-1586.45,-1310.82,
133300,-6226.44,-3139.72,-2575.09,-2089.27,-1655.46,-1373.66,
133400,-4079.57,-3728.9,-2401.35,-1633.01,-1522.74,-1389.66,
133500,-3988.96,-3927.88,-5229.25,-363.327,-1576.3,-1345.54,
133600,-3988.96,-3874.88,-3290.52,-1908.93,-1591.31,-1287.94,
133700,-4392.67,-3743.06,-2387.69,-1507.11,-1814.4,-1064.93,
133800,-4157.63,-3755.59,-2404.27,-2270.85,-1804.82,-1299.18,
133900,-4366.13,-3695.77,-3230.96,-1732.56,-1792.9,-1250.66,
134000,-4246.82,-3865.24,-2257.35,-1999.54,-1681.38,-1281.06,
134100,-4203.94,-3818.72,-2088.35,-1849.37,-1914.95,-1309.59,
134200,-4427.72,-3745.02,-2072.11,-1895.35,-1608.98,-1255.78,
134300,-5101.12,-3809.95,-2674.5,939.69,-1723.75,-1260.93,
134400,-3857.09,-3722.54,-5992.93,575.59,-1652.64,-1255.64,
134500,-4123.11,-3487.85,-2263.62,-1006.75,-1627.5,-1392.16,
134600,-4111.33,-3836.9,-2347.61,-1986.75,-1657.84,-959.477,
134700,-4295.2,-3843.66,-2691.53,279.983,-1693.41,-1226.61,
134800,-4966.28,-3542.88,-2405.94,-496.074,-1685.47,-1308,
134900,-4468.4,-3797.66,-5028.25,1002.85,-1643.68,-1282.54,
135000,-4313.03,-3803.9,-4004.52,-1676.74,-1703.97,-1202.67,
135100,-4278.13,-3605.57,-4347.51,1635.6,-1685.28,-1325.58,
135200,-4041.5,-3637.52,-5147,-1218.95,-1786.01,-1190.32,
135300,-4088.75,-3505.42,-2680.7,-1841.27,-1630.31,-1296.95,
135400,-4149.3,-3751.51,-2202.58,-2047.67,-1701.69,-1125.11,
135500,-4215.91,-3870.2,-3313.26,-1049.38,-1743.51,-1285.11,
135600,-4319.38,-3525.26,-2383.49,1065.24,-1891.8,-1237.07,
135700,-4594.19,-3683.54,-2176.71,-1899.76,-1726.37,-1188.35,
135800,-4542.35,-3270.64,-2477.51,-1509.89,-1642.66,-1291.63,
135900,-4379.22,-3627.78,-3232.16,-511.192,-1678.95,-1278.27,
136000,-4162.97,-3705.54,-2558.63,-2318.13,-1803.35,-1314.41,
136100,-4381.78,-3841.26,-2559.76,-1654.76,-1668.78,-1316.75,
136200,-4095.7,-3339.04,-2844.04,-488.629,-1668.53,-1303.02,
136300,-4065.14,-3728.32,-2419.79,-2285.55,-1700.73,-1258.9,
136400,-5110.77,-3679.24,-6345.1,1432.82,-1629.34,-1263.67,
136500,-4068.99,-3879.57,-3005.65,-1854.37,-1668.64,-1367.13,
136600,-4692.71,-3765.42,-2619.13,-2443.48,-1656.98,-1318.62,
136700,-4711.55,-2980.74,-3132.14,-1845.02,-1584.37,-1394.03,
136800,-4943.37,-3688.04,-2507.78,-2154.05,-1647.89,-1175.88,
136900,-4316.7,-3250.95,-2570.86,-1472.86,-1702.58,-1269.76,
137000,-4337.08,-3518.38,-2535.41,232.393,-1607.83,-1379.87,
137100,-4302.05,-3579.91,-2756.26,-2202.16,-1628.44,-1242.94,
137200,-4786.48,-3787.96,-4194.16,-1629.1,-1685.24,-1273.1,
137300,-4383.6,-3292.51,-2237.71,-1997.42,-1781.64,-1225.83,
137400,-4328.86,-3716.5,-2466.94,343.883,-1557.14,-1349.63,
137500,-4392.23,-3371.49,-2558.63,-1789.47,-1833.4,-1334.12,
137600,-4115.52,-3250,-4312.24,-1259.82,-1807.12,-1346.17,
137700,-4535.53,-3160.88,-2994.87,-2268.29,-1663.23,-1252.38,
137800,-6000.7,-2592.96,-4458.06,-2134.11,-1552.88,-1400.34,
137900,-4969.26,-3436.56,-4521.43,1356.33,-1666.83,-1358.56,
138000,-4401.6,-3782.89,-2378.06,-2079.45,-1686.33,-1317.71,
138100,-4602.39,-3426.15,-2586.03,-1385.19,-1640.19,-1154.95,
138200,-4204.77,-3669.93,-3427.83,-2373.15,-1769,-1388.69,
138300,-4231.14,-3870.15,-3825.9,-1968.57,-1676.36,-989.067,
138400,-4657.73,-3666.02,-2913.12,-1756.47,-1780,-1299.84,
138500,-4040.57,-3811.37,-3719.45,-1291.88,-1732.27,-1293.17,
138600,-4264.27,-3349.74,-3035.76,-2160.98,-1698.07,-1394.27,
138700,-4025.03,-3560.17,-2451.87,-2316.46,-1632.73,-1234.08,
138800,-4623.13,-3869.31,-2503.83,-1111.25,-1661.4,-1239.08,
138900,-4705.7,-3471.7,-6374.95,1512.38,-1586.93,-1300.02,
139000,-4202.02,-3765.78,-2720.22,295.63,-1721.77,-1248.96,
139100,-4217.39,-3358.67,-2077.47,-2076.16,-1740.04,-1235.16,
139200,-4401.29,-3801.55,-2257.19,-1906.89,-1622.43,-1347.04,
139300,-4067.28,-3752.33,-3152.06,-1769.71,-1701.83,-1111.17,
139400,-6130.38,-3495.21,-2413.3,-2167.86,-1904.74,-1378.82,
139500,-4086.91,-3679.23,-1975.65,-511.339,-1592.23,-1380.93,
139600,-4037.13,-3715.42,-3714.31,1932.61,-1732.63,-1196.24,
139700,-4224.93,-3488.05,-3454.04,-1194.14,-1572.58,-1278.91,
139800,-4809,-3859.54,-2048.95,-1880.52,-1662.74,-1372.87,
139900,-4050.55,-3672.22,-2461.34,-493.052,-1731.98,-1265.27,
140000,-5423.56,-3482.19,-6515.75,-1414.2,-1569.12,-1123.51,
140100,-4073.03,-3855.01,-2305.11,-1452.53,-1684.15,-1259.31,
140200,-4242.2,-3720.96,-2489.81,-1884.66,-1641.11,-1289.44,
140300,-4186.74,-3744.09,-2130.58,-2079.08,-1631.31,-1311.3,
140400,-5017.34,-1713.9,-6541.06,1971.7,-1679.04,-1316.88,
140500,-6338.85,-1414.52,-3302.51,-44.6392,-1664.82,-1308.51,
140600,-4196.11,-3527.13,-2414.25,-1484.44,-1639.19,-1193.25,
140700,-4311.7,-3429.77,-3088.2,-1956.61,-1765.5,-1289.83,
140800,-4491.85,-3746.16,-4058.26,-2116.64,-1585.92,-1356.98,
140900,-4126.18,-3779.79,-2304.32,-2246.47,-1752.5,-1392.86,
141000,-4359.54,-3749.05,-2429.43,-1554,-1728.2,-1278.42,
141100,-4339.77,-2946.93,-5843.96,599.445,-1892.06,-1246.81,
141200,-4208.63,-3808.01,-2938.5,-2075.58,-1782.66,-1313.88,
141300,-4095.21,-3916.21,-2589.47,-2411.98,-1703.94,-1269.96,
141400,-4329.65,-1877.59,-2150.14,-2048.07,-1573.96,-1369.76,
141500,-4237.61,-3789.27,-2206.63,-2162,-1615.01,-1212.21,
141600,-5478.94,-3565.72,-2450.71,-1098.68,-1689.31,-1222.62,
141700,-4270.08,-2809.05,-2449.8,-2140.81,-1592.45,-1360,
141800,-4227.82,-3755.65,-4284.28,-1799.43,-1710.87,-1370.09,
141900,-4398.59,-3778.88,-2472.23,-2079.63,-1641.31,-1338.36,
142000,-4205.66,-3882.74,-2656.45,-1781.73,-1840.22,-1295.58,
142100,-4280.72,-3760.28,-2948.72,-2529.8,-1683.18,-1306.32,
142200,-4174.58,-3758.98,-2454.79,-2309.29,-1585,-1358.51,
142300,-4441.06,-3743.15,-2426.9,-745.216,-1578.9,-1306.53,
142400,-4156.37,-3570.08,-4933.45,-348.46,-1708.27,-1184.36,
142500,-4077.84,-3769.91,-2528.04,-2244.24,-1872.66,-1114.85,
142600,-4069.33,-3576.14,-3133.45,-343.359,-1621.82,-1267.84,
142700,-4225.86,-3283.25,-2348.95,-1603.38,-1709.4,-1278.66,
142800,-4219.15,-3890.2,-2071.32,-1974.67,-1643.81,-986.829,
142900,-4265.76,-3891.37,-3763.44,-1638.54,-1855.41,-1379.88,
143000,-4177.34,-3867.96,-3690.21,-1255.07,-1696.49,-1311.07,
143100,-4231.58,-3764.87,-2421.39,-2259.2,-1670.24,-1198.53,
143200,-4436.31,-3847.58,-2870.29,-2163.96,-1669.65,-1288.52,
143300,-4414.02,-3845.03,-2202.56,-1801.6,-1591.97,-1244.26,
143400,-4594.42,-3657.9,-2649.62,-2003.57,-1575.12,-1313.48,
143500,-4354.21,-3595.22,-2319.89,-1942.96,-1696.39,-1220.94,
143600,-4062.55,-3843.16,-2764.92,-1972.04,-1879.02,-1211.02,
143700,-4420.96,-3679.73,-3190.66,71.8237,-1726.53,-1249.73,
143800,-4510.5,-2957.45,-2630.41,-1537.93,-1748,-1242.41,
143900,-4097.52,-3916.67,-2393.37,-2001.04,-1708.25,-1107.87,
144000,-4253.01,-3738.94,-2291.83,-2291.14,-1571.72,-1177.62,
144100,-5981.2,-2427.61,-4580.1,-1392.38,-1610.49,-1245.6,
144200,-4265.34,-3894.54,-2380.34,-2294.09,-1578.34,-1352.86,
144300,-4135.05,-3257.53,-2107.83,-1855.62,-2086.83,-269.913,
144400,-4353.91,-3708.63,-4621.81,-1725.43,-1603.37,-1381.94,
144500,-4162.6,-3899.72,-2956.06,-1662.4,-1562.28,-1350.97,
144600,-5072.38,-3474.17,-4472.68,-1138.65,-1676.76,-1167.09,
144700,-4041.99,-3896.09,-4359.6,-1602.1,-1754.95,-1371.49,
144800,-4230.39,-3065.92,-3259.25,-1215.06,-1726.2,-1307.46,
144900,-4330.49,-3147.96,-2745.6,-917.763,-1727.81,-987.324,
145000,-4430.35,-3651.51,-2531.66,-359.632,-1683.96,-1320.91,
145100,-4117.59,-3692.97,-2310.83,-1267.27,-1740.84,-1338,
145200,-4570.24,-2969.14,-2935.75,-1737.54,-1645.79,-1384.12,
145300,-4109.33,-2771.46,-2183.31,-2138.62,-1585.04,-1310.83,
145400,-4429.8,-3925.52,-5396.03,-1256.29,-1601.23,-1188.44,
145500,-4462.82,-3761.93,-3085.91,-2183.98,-1566.15,-1379.52,
145600,-4139.25,-3666.03,-2156.48,-1934.59,-1691.08,-1309.89,
145700,-4101.47,-3743.98,-2241.16,-1717.95,-1690.5,-1216.07,
145800,-4109.4,-2486.93,-2600.79,751.27,-1760.49,-1293.11,
145900,-4150.12,-3929.51,-2776.15,-255.164,-1777.05,-1227.97,
146000,-4390.11,-3517.88,-2527.69,-2416.53,-2140.14,-1084.04,
146100,-4272.94,-3103.08,-6196.85,1935.29,-1718.49,-1312.08,
146200,-4113.51,-3926.19,-4888.64,-1899.3,-1715.67,-1234.14,
146300,-4367.52,-3522.17,-2734.28,-1410.99,-1680.76,-880.035,
146400,-4266.54,-3618.69,-2248.76,-1943.45,-1643.03,-1168.13,
146500,-4172.44,-3586.39,-2550.83,-2141.03,-1581.16,-1302.42,
146600,-4025.01,-3968.62,-4207.25,-950.109,-1621.52,-1335.54,
146700,-4411.63,-3200.42,-3510.62,1130.67,-1704.93,-1293.7,
146800,-4927.29,-3204.37,-2703.46,-1720.59,-1574.99,-1283.08,
146900,-5722.06,-2931.76,-2208.18,-1673.26,-1656.84,-1362.42,
147000,-4513.3,-3285.16,-2150.94,-2134.18,-1711.06,-1339.35,
147100,-4313.62,-3651.44,-3160.38,-1088.13,-1730.37,-1273.97,
147200,-4462.57,-3748.4,-2792.75,-2241.05,-1601.97,-1277.96,
147300,-4468.67,-3737.44,-2900.06,-1978.49,-1568.78,-1385.87,
147400,-4669.43,-3626.7,-2385.68,-2239.75,-1731.92,-1362.71,
147500,-4411.25,-3244.28,-3387.31,-2284.45,-1686.16,-1189.15,
147600,-4427.37,-3596.95,-2512.15,-1999.97,-1614.98,-1339.88,
147700,-4289.51,-3504.64,-3483.11,-963.822,-2031.12,-1278.15,
147800,-4098.49,-3684.41,-3324.5,-1948.71,-2784.47,-115.02,
147900,-4083.45,-3491.94,-3797.47,-1921.62,-1705.16,-1221.81,
148000,-4378.97,-3084.89,-2566.78,-1714.9,-1694.51,-1351.14,
148100,-5605.55,-3766.26,-2204.29,-1303.01,-1922.46,-1173.33,
148200,-4299.28,-3504.11,-2296.55,-2100.95,-1684.11,-1253.82,
148300,-4253.81,-3906.51,-3230.4,-204.38,-1653.13,-1218.05,
148400,-4168.18,-3631.85,-2553.68,-2520.19,-1720.18,-1244.86,
148500,-4098.36,-3676.32,-2815.55,-1808.82,-1682.9,-1258.03,
148600,-4424.23,-3654.08,-4050.85,-2041.02,-1658.75,-1390.43,
148700,-4226.05,-3649.67,-4586.97,-892.297,-1703.66,-1137.11,
148800,-4142.93,-3748.11,-2336.9,-2265.56,-1785.73,-1301.78,
148900,-5115.69,-3266.07,-2256.94,-2142.23,-1794.33,-1016.3,
149000,-4749.51,-3825.01,-2310.97,-927.941,-1686.93,-1317.28,
149100,-6036.28,-2169.62,-2732.35,-1448.3,-1865.54,-1271.32,
149200,-4227.53,-3185.28,-2445,-2259.92,-1801.57,-1225.3,
149300,-4503.72,-3652.57,-2521.95,-2103.61,-1826.55,-661.489,
149400,-5414.64,-2542,-2481.36,-2087.49,-1642.5,-1322.79,
149500,-4237.66,-2276.75,-4403.32,973.264,-1923.43,-721.369,
149600,-4032.53,-3317.77,-2831.7,-585.323,-1607.89,-1341,
149700,-4350.68,-3094.11,-2053.79,-2012.82,-1611.53,-1367.73,
149800,-4242.37,-3685.49,-2659.4,-2072,-1668.24,-1322.49,
149900,-4097.94,-3917.86,-3361.78,-1156.23,-1656.34,-1261.91,
150000,-4055.56,-3911.92,-2494.93,-1937.37,-1589.73,-1329.62,
150100,-4177.28,-3671.91,-2535.25,-2446.62,-1588,-1352.99,
150200,-4043.29,-3731.66,-4284.25,1848.51,-1579.72,-1230.2,
150300,-4341.76,-3696.82,-2515.24,-1983.38,-1661.72,-1228.71,
150400,-4301.18,-3847.95,-2254.16,-1966.34,-1781.81,-1287.09,
150500,-4314.39,-3022.24,-2755.55,-815.832,-1694.32,-1178.48,
150600,-4315.42,-3943.48,-3478.45,-1805.09,-1813.38,-1088.39,
150700,-4280.6,-3559.5,-2225.32,-2108.14,-1960.05,-1208.75,
150800,-4433.45,-3877.27,-2324.25,-209.854,-1644.36,-1323.45,
150900,-4009.25,-3825.79,-2489.33,-2221.03,-1629.52,-1258.73,
151000,-3811.65,-3794.6,-2323.44,-1649.05,-1653.06,-1343.98,
151100,-4880.07,-3214.09,-2412.27,-1656.19,-1648.92,-1265.05,
151200,-4173.06,-3645.38,-3138.81,-2246.23,-1715.84,-1301.43,
151300,-4117.93,-3814.24,-3350.16,-1807.51,-1738.9,-1390.87,
151400,-4438.29,-3888.05,-5818.28,-1005.02,-1948.95,-1288.46,
151500,-4944.47,-3547.8,-2128.54,-1124.87,-1776.9,-1095.69,
151600,-4078.96,-3737.76,-2986.1,-2131.05,-1706.15,-1232.55,
151700,-4248.5,-3678.28,-4037.88,-1307.19,-1803.57,-1300.64,
151800,-4257.93,-3566.42,-2853.22,297.814,-1666.79,-1239.47,
151900,-4037.79,-3882.67,-2376.02,-2174.86,-1688.81,-1355.27,
152000,-4571.24,-3340.55,-2396.58,-2143.79,-1651.73,-1251.05,
152100,-4377.6,-3661.47,-2314.37,-2291.93,-1659.11,-1370.12,
152200,-4479.12,-3504.76,-3051.86,-2393.97,-2086.41,-1312.65,
152300,-4328.21,-3519.97,-2784.02,-2379.88,-1734.66,-1393.44,
152400,-4315.86,-3613.82,-2364.69,-1640.8,-1665.58,-1264.68,
152500,-4544.8,-2109.89,-2400.41,-1506.64,-1833.89,-1311.44,
152600,-4375.51,-3804.92,-3223.49,-2124.97,-1883,-1353.07,
152700,-4579.11,-3541.08,-2169.44,-2001.98,-1582.43,-1364.28,
152800,-4263.79,-3875.26,-3311.72,498.841,-1717.71,-1261.9,
152900,-4172.77,-2475.42,-3016.92,-2276.45,-1705.87,-1051.11,
153000,-4141.79,-3711.25,-2750.9,-1301.53,-1728.22,-1241.48,
153100,-4211.72,-3630.6,-2275.44,-2233.66,-1733.03,-1077.57,
153200,-4202.78,-2813.44,-2828.34,-1524.34,-1923.42,-1317.19,
153300,-4064.94,-3783.64,-3182.11,1274.12,-1585.52,-1290.97,
153400,-4150.12,-4014.11,-3132.19,-1807.1,-1578.52,-1335.19,
153500,-4163.54,-3822.8,-2717.14,-1799.15,-1741.11,-1180.93,
153600,-4088.59,-3876.64,-2275.48,-1753.46,-1854.04,-1346.03,
153700,-4107.72,-3850.69,-2355.64,-1625.39,-1652.45,-1401.95,
153800,-4020.78,-3951.87,-2438.16,-1815.48,-1571.39,-1362.8,
